"identity","dimension","consensus","disagree","source","se","disagree_scale","rescaled_disagree"
"b_persecute","Activity",0.610909321122895,0.220410231924934,"UGA ACT Data",0.0297201096098564,NA,0.47636137015104
"i_switchboard_operator","Activity",0.553442375066362,0.197186455335441,"UGA ACT Data",0.0273448413668816,NA,0.401784932025299
"b_loathe","Activity",0.481851659079339,0.26199974298494,"UGA ACT Data",0.0350111883454456,NA,0.609914049935671
"i_foster_daughter","Activity",0.466278986524221,0.168630405334952,"UGA ACT Data",0.0225341857770074,NA,0.310085440869306
"b_wink_at","Activity",0.502990262072373,0.233469807492397,"UGA ACT Data",0.0311987153497364,NA,0.518298417965046
"b_pet","Activity",0.430821988180311,0.163132866888563,"UGA ACT Data",0.0219968312839008,NA,0.292431687001536
"i_bonehead","Activity",0.407765795115893,0.228958445041025,"UGA ACT Data",0.0314498611316501,NA,0.503811482930123
"i_confidant","Activity",0.434302326383432,0.229061992384853,"UGA ACT Data",0.031765183030905,NA,0.504143995260765
"i_negotiator","Activity",0.566194642927696,0.222770328464144,"UGA ACT Data",0.0297689373232829,NA,0.483940137232653
"b_anger","Activity",0.71503457299084,0.192871726207723,"UGA ACT Data",0.0257735685380345,NA,0.38792942800843
"i_ex_husband","Activity",0.517233762798825,0.207922757588254,"UGA ACT Data",0.0277848472074463,NA,0.436261459887628
"i_landscape_architect","Activity",0.460588020097737,0.205763328417152,"UGA ACT Data",0.027496281346401,NA,0.42932707799048
"b_analyze","Activity",0.432099834720347,0.202438899365667,"UGA ACT Data",0.0270520358279263,NA,0.418651636099878
"m_courageous","Activity",0.681012769999577,0.219435647168805,"UGA ACT Data",0.0295886966281481,NA,0.473231773227659
"i_bitch","Activity",0.773214683363654,0.207734628410128,"UGA ACT Data",0.0277597073885534,NA,0.435657337472048
"b_baby","Activity",0.393772218127323,0.194153578473796,"UGA ACT Data",0.025944863252324,NA,0.392045725624313
"i_capitalist","Activity",0.656200689349474,0.158807796160003,"UGA ACT Data",0.0216110037648849,NA,0.278542973926166
"i_cynic","Activity",0.529731646241307,0.231688293013623,"UGA ACT Data",0.0324428502409422,NA,0.512577599743064
"i_relative","Activity",0.631727844705663,0.182045826405544,"UGA ACT Data",0.0243268968250597,NA,0.353165183543647
"i_sophomore","Activity",0.570226849273367,0.164159543724718,"UGA ACT Data",0.0219367417638225,NA,0.295728562565748
"i_beauty","Activity",0.553529028565719,0.206000556056476,"UGA ACT Data",0.0275279822231519,NA,0.430088865906308
"m_crafty","Activity",0.514616861727485,0.226080051787173,"UGA ACT Data",0.0302112177061325,NA,0.494568355931796
"i_pupil","Activity",0.476789965875877,0.181072927748852,"UGA ACT Data",0.0246409044009184,NA,0.350041001040692
"b_befriend","Activity",0.526493586268759,0.241241940734696,"UGA ACT Data",0.0322373103410592,NA,0.543256374807929
"i_probation_officer","Activity",0.583470847519529,0.159406055348458,"UGA ACT Data",0.0213015301603947,NA,0.280464110188352
"i_foreigner","Activity",0.519395018291916,0.182316171804046,"UGA ACT Data",0.0243630232485341,NA,0.354033319559606
"i_blacksmith","Activity",0.605024979200734,0.214130541128585,"UGA ACT Data",0.0286143971767026,NA,0.456195960347083
"b_disagree_with","Activity",0.638208077388175,0.168429434639927,"UGA ACT Data",0.0225073299382372,NA,0.309440081638224
"b_seduce","Activity",0.471098630639579,0.247260552191275,"UGA ACT Data",0.033041581127296,NA,0.562583403862172
"m_single","Activity",0.509011338864054,0.246065574026812,"UGA ACT Data",0.0328818954531497,NA,0.558746077284375
"i_racist","Activity",0.672965367668095,0.29415183697318,"UGA ACT Data",0.0393076926301366,NA,0.713161195751385
"b_snub","Activity",0.491506092557335,0.217716713945313,"UGA ACT Data",0.0321005781917132,NA,0.467711916597538
"m_principled","Activity",0.486284979396753,0.246730382955571,"UGA ACT Data",0.0352471975650815,NA,0.560880918779684
"m_defiant","Activity",0.691198047436155,0.201852829725365,"UGA ACT Data",0.0269737189779691,NA,0.416769643044228
"b_entrap","Activity",0.575954801912578,0.212639589003688,"UGA ACT Data",0.0292082938633641,NA,0.451408199042958
"m_nasty","Activity",0.59908668767271,0.246930442397598,"UGA ACT Data",0.0329974683505832,NA,0.561523351785458
"i_introvert","Activity",0.199507467906875,0.182380396391468,"UGA ACT Data",0.0252916104164956,NA,0.354239558237092
"i_handicapped_person","Activity",0.348545659511378,0.167587991548072,"UGA ACT Data",0.0223948873753733,NA,0.306738030641727
"b_refuse","Activity",0.564494934333705,0.176497354811347,"UGA ACT Data",0.0235854511205692,NA,0.335347872610496
"m_ordinary","Activity",0.322589431648016,0.15011193986658,"UGA ACT Data",0.0200595517373126,NA,0.250618747807396
"b_surprise","Activity",0.725043187963705,0.223040574293586,"UGA ACT Data",0.029805050441282,NA,0.484807953511388
"m_experienced","Activity",0.625250063691152,0.203661331658188,"UGA ACT Data",0.0272153902142527,NA,0.42257712366538
"i_ophthalmologist","Activity",0.475514957291442,0.186038922826947,"UGA ACT Data",0.0310064871378244,NA,0.365987857196802
"i_weirdo","Activity",0.495638143079374,0.197412132902174,"UGA ACT Data",0.0263803059040078,NA,0.40250963022531
"b_knife","Activity",0.776828345052118,0.235152606248524,"UGA ACT Data",0.0314235887924619,NA,0.523702239209655
"i_ship_captain","Activity",0.688993521071847,0.19998269287844,"UGA ACT Data",0.0267238114298414,NA,0.41076423973207
"m_guilty","Activity",0.371011461159122,0.224450832761558,"UGA ACT Data",0.0299935041560659,NA,0.489336590487065
"b_censure","Activity",0.46120446417717,0.187945586430799,"UGA ACT Data",0.0283338632361032,NA,0.372110555618885
"b_have_an_affair_with","Activity",0.555981875788668,0.321309026729089,"UGA ACT Data",0.0429367247606443,NA,0.800368652027758
"b_retaliate_against","Activity",0.702575186012232,0.16766413508222,"UGA ACT Data",0.0224050624831234,NA,0.306982543567573
"m_contrite","Activity",0.434685249091977,0.176105936351666,"UGA ACT Data",0.0297673362781119,NA,0.334090945494132
"i_bailiff","Activity",0.532024420400749,0.213672090413726,"UGA ACT Data",0.0308409097296687,NA,0.454723778540707
"i_cad","Activity",0.620207848390131,0.163695770545986,"UGA ACT Data",0.0409239426364965,NA,0.294239289206834
"b_dote_on","Activity",0.538110577492274,0.12630953941061,"UGA ACT Data",0.0226858629747054,NA,0.174184226574024
"i_teetotaler","Activity",0.519767555429838,0.189115393013961,"UGA ACT Data",0.0422874874370805,NA,0.375867050947372
"i_louse","Activity",0.531720650941134,0.13585978531809,"UGA ACT Data",0.0271719570636179,NA,0.204852077698935
"b_disenchant","Activity",0.485969954890612,0.163385101730108,"UGA ACT Data",0.0293448305429114,NA,0.293241666204579
"b_chide","Activity",0.58047610835039,0.136735712155095,"UGA ACT Data",0.023802632257392,NA,0.207664863264232
"i_bridegroom","Activity",0.505860780916256,0.161482689284277,"UGA ACT Data",0.0233080185319356,NA,0.287132619146302
"i_gal","Activity",0.576096640606182,0.158991182079119,"UGA ACT Data",0.021635959427543,NA,0.279131864738019
"m_disreputable","Activity",0.600794286724735,0.197628839431241,"UGA ACT Data",0.0288271289833768,NA,0.403205520533854
"i_malcontent","Activity",0.535358166704092,0.196335270261098,"UGA ACT Data",0.0295986556622312,NA,0.399051597471135
"b_pooh_pooh","Activity",0.549682065497997,0.162645865887312,"UGA ACT Data",0.0283130110845481,NA,0.290867824212164
"i_sorehead","Activity",0.496378715186156,0.191474734654979,"UGA ACT Data",0.0319124557758298,NA,0.383443393891889
"b_kowtow_to","Activity",0.538703406056346,0.221076783953085,"UGA ACT Data",0.0590852558373063,NA,0.478501809105637
"b_proselytize","Activity",0.517827519766736,0.208811457146674,"UGA ACT Data",0.0492173324459525,NA,0.439115261351637
"i_dolt","Activity",0.414797675218945,0.109827714038318,"UGA ACT Data",0.0331143017315954,NA,0.121257613826979
"i_oldgeezer","Activity",0.277289584895129,0.164809201766913,"UGA ACT Data",0.019422950695221,NA,0.297814751373151
"b_frightened","Activity",0.705324997617025,0.167992293291821,"UGA ACT Data",0.027251948556815,NA,0.308036328696766
"b_scheming","Activity",0.433462499782867,0.213894640974354,"UGA ACT Data",0.0356491068290589,NA,0.455438435265488
"b_complainto","Activity",0.661649177842953,0.159074633176277,"UGA ACT Data",0.0203674197083605,NA,0.279399843787843
"b_someone_is","Activity",0.321945314707105,0.148008005323908,"UGA ACT Data",0.0261643660586075,NA,0.243862570850668
"m_insecure","Activity",0.333718333133431,0.253845224236844,"UGA ACT Data",0.0463455851431589,NA,0.583728172693909
"m_irrational","Activity",0.66589333168989,0.233299675260076,"UGA ACT Data",0.0425944982661912,NA,0.517752087533042
"m_bored","Activity",0.241081666807796,0.121836560408424,"UGA ACT Data",0.0222442108215116,NA,0.159820548878934
"m_rejected","Activity",0.574810000295325,0.235815422620987,"UGA ACT Data",0.0430538087923762,NA,0.525830682187016
"m_old_fashioned","Activity",0.314336667111678,0.118791260296262,"UGA ACT Data",0.0216882176329101,NA,0.150041448803895
"m_moved","Activity",0.422869999799155,0.248220171439178,"UGA ACT Data",0.0453185957083459,NA,0.565664943386538
"m_obnoxious","Activity",0.758138330407845,0.196320462409362,"UGA ACT Data",0.0358430485871509,NA,0.399004046340313
"m_unhappy","Activity",0.285268333531165,0.147958530090636,"UGA ACT Data",0.0270134081686495,NA,0.243703695455935
"m_pessimistic","Activity",0.459693333206251,0.229567213755522,"UGA ACT Data",0.0419130471458365,NA,0.505766367493992
"m_aroused","Activity",0.637213332535222,0.203185010442255,"UGA ACT Data",0.0370963378553819,NA,0.421047555916091
"m_mournful","Activity",0.203098331541978,0.162095055997314,"UGA ACT Data",0.0295943728765974,NA,0.289099057641311
"m_outgoing","Activity",0.758529998535334,0.126997414345708,"UGA ACT Data",0.0231864495273249,NA,0.176393137873955
"m_domineering","Activity",0.648575922520791,0.178461365734364,"UGA ACT Data",0.0343449058488945,NA,0.341654725353168
"m_affectionate","Activity",0.377516667683457,0.216138569072618,"UGA ACT Data",0.0394613232759872,NA,0.462644161015302
"m_angry","Activity",0.71433833172155,0.176363942992324,"UGA ACT Data",0.0321995033024837,NA,0.334919459159812
"m_miserly","Activity",0.346304348991059,0.174523282523683,"UGA ACT Data",0.036390619994743,NA,0.32900871070677
"m_oblivious","Activity",0.317831668165303,0.210177421865266,"UGA ACT Data",0.038372971677962,NA,0.443501661768705
"m_original","Activity",0.498448334749817,0.215898543103257,"UGA ACT Data",0.0394175007300517,NA,0.461873387072327
"m_exuberant","Activity",0.696426783586261,0.156627330092996,"UGA ACT Data",0.0295997831387208,NA,0.271541038125381
"m_uneducated","Activity",0.309689996547477,0.244737026065699,"UGA ACT Data",0.0446826632776377,NA,0.55447982995646
"m_shrewd","Activity",0.499549999526554,0.208902524266483,"UGA ACT Data",0.0409691556797534,NA,0.439407697054313
"m_at_ease","Activity",0.255036663235158,0.209345291364228,"UGA ACT Data",0.0382210461292264,NA,0.440829515462781
"m_abandoned","Activity",0.317829999986083,0.222065111941404,"UGA ACT Data",0.0405433570150722,NA,0.481675538442239
"m_vulgar","Activity",0.712014999269515,0.16499784927068,"UGA ACT Data",0.0301243479951296,NA,0.298420538241539
"m_male","Activity",0.611633332200753,0.17455511222479,"UGA ACT Data",0.0318692574977877,NA,0.32911092258114
"m_discontented","Activity",0.389150000819864,0.205338054937029,"UGA ACT Data",0.0374894282010819,NA,0.42796143527278
"b_dickerwith","Activity",0.621919698409416,0.148230768202087,"UGA ACT Data",0.0258036646691318,NA,0.244577909371826
"b_deprave","Activity",0.495986206849862,0.213215664768891,"UGA ACT Data",0.0395931549739042,NA,0.453258099660708
"i_disregard","Activity",0.467056666349256,0.200921072563577,"UGA ACT Data",0.0366830012404012,NA,0.413777574546819
"m_sensuous","Activity",0.340379544941366,0.174921917636341,"UGA ACT Data",0.0372934781463651,NA,0.330288812015847
"i_advertising_executive","Activity",0.678541934979829,0.162722953334979,"UGA ACT Data",0.0292259051804178,NA,0.291115368243131
"m_artistical","Activity",0.440566668137715,0.203119488547531,"UGA ACT Data",0.0338532480912552,NA,0.420837151311615
"i_public_relations_specialists","Activity",0.66828055346736,0.149598263611812,"UGA ACT Data",0.0249330439353021,NA,0.248969225160523
"b_intruder","Activity",0.536701566084873,0.240382467703136,"UGA ACT Data",0.0424940182478108,NA,0.54049642587749
"i_Murderess","Activity",0.518270634563042,0.273853175025679,"UGA ACT Data",0.0345022569934948,NA,0.647977916841958
"i_grind","Activity",0.622508927746568,0.230207662717907,"UGA ACT Data",0.0435051589609299,NA,0.50782298400647
"m_model","Activity",0.545062501557431,0.187438105314543,"UGA ACT Data",0.0331346888301678,NA,0.370480926866618
"i_oldman","Activity",0.250207145621016,0.155846576978785,"UGA ACT Data",0.0208258748555752,NA,0.269033875429899
"i_fiancee","Activity",0.590401614083442,0.193334085679781,"UGA ACT Data",0.0347238268505875,NA,0.389414161657453
"i_Penticostal","Activity",0.62632272712272,0.184843909276041,"UGA ACT Data",0.0394088538716235,NA,0.362150416985686
"priest","Agreeableness",0.82,NA,"Agarwal Personality",0.0489897948556636,0.33661421664632,0.5210121254582
"tour guide","Agreeableness",0.808666666666667,NA,"Agarwal Personality",0.0404780155821111,0.272291973211927,0.367563105757655
"speech therapist","Agreeableness",0.789833333333333,NA,"Agarwal Personality",0.0504888175398148,0.337384907787293,0.522850708718979
"rabbi","Agreeableness",0.773833333333333,NA,"Agarwal Personality",0.0375763828342375,0.275698200286152,0.375689100398225
"travel agent","Agreeableness",0.772666666666667,NA,"Agarwal Personality",0.04722386196812,0.30345331375684,0.441902508487739
"house decorator","Agreeableness",0.761833333333333,NA,"Agarwal Personality",0.032562258267437,0.237923793162928,0.285573373188862
"baker","Agreeableness",0.759333333333333,NA,"Agarwal Personality",0.0380904329262705,0.276894561421271,0.378543174410416
"cheerleader","Agreeableness",0.743666666666667,NA,"Agarwal Personality",0.04054202128421,0.279906136314815,0.385727675299915
"meteorologist","Agreeableness",0.739166666666667,NA,"Agarwal Personality",0.0489526751071391,0.312719576086887,0.46400837412478
"florist","Agreeableness",0.730833333333333,NA,"Agarwal Personality",0.0403795275590349,0.277392158336829,0.379730256123077
"violinist","Agreeableness",0.727333333333333,NA,"Agarwal Personality",0.0432358968732428,0.270218738983329,0.362617137722313
"surfer","Agreeableness",0.718,NA,"Agarwal Personality",0.0411056911330292,0.284664824723059,0.39708014113936
"au pair","Agreeableness",0.713333333333333,NA,"Agarwal Personality",0.04566382797341,0.323840563195227,0.490538925280351
"designer","Agreeableness",0.713333333333333,NA,"Agarwal Personality",0.0402768199119819,0.277947418889168,0.38105490188923
"psychologist","Agreeableness",0.709833333333333,NA,"Agarwal Personality",0.0545439179310529,0.411782365040533,0.700335452318869
"physiotherapist","Agreeableness",0.7045,NA,"Agarwal Personality",0.0378787878787879,0.238911702536563,0.28793015859999
"professional dancer","Agreeableness",0.698666666666667,NA,"Agarwal Personality",0.0433818572197144,0.303071544438603,0.440991748469006
"sociologist","Agreeableness",0.697,NA,"Agarwal Personality",0.0521730337367703,0.316462905534135,0.472938570017003
"cashier","Agreeableness",0.697,NA,"Agarwal Personality",0.0485929530749862,0.310012369307409,0.457549982684171
"dietician","Agreeableness",0.691333333333333,NA,"Agarwal Personality",0.043311507126273,0.302240817080542,0.439009941057968
"cosmetician","Agreeableness",0.689333333333333,NA,"Agarwal Personality",0.0517786740861718,0.319690708122368,0.480638910000581
"animal trainer","Agreeableness",0.685166666666667,NA,"Agarwal Personality",0.0505848458819507,0.366462306911224,0.592218600023327
"interpreter","Agreeableness",0.685166666666667,NA,"Agarwal Personality",0.052879519069147,0.378811664176206,0.621679586846278
"pianist","Agreeableness",0.6845,NA,"Agarwal Personality",0.0439951544168322,0.320924718405865,0.483582800919064
"musician","Agreeableness",0.681833333333333,NA,"Agarwal Personality",0.0599714246820097,0.404351092095546,0.682607190870735
"weatherman","Agreeableness",0.681166666666667,NA,"Agarwal Personality",0.0573084668535746,0.392730862935097,0.654885633316772
"nutritionist","Agreeableness",0.672833333333333,NA,"Agarwal Personality",0.0522381935035669,0.355418991887533,0.565873345657967
"art dealer","Agreeableness",0.666666666666667,NA,"Agarwal Personality",0.0528438739561857,0.393072781329182,0.655701323808715
"chiropractor","Agreeableness",0.666666666666667,NA,"Agarwal Personality",0.0396746023807936,0.245604762506595,0.303897317647325
"guitarist","Agreeableness",0.666666666666667,NA,"Agarwal Personality",0.0413449115297362,0.244269840198596,0.300712688060396
"doctor","Agreeableness",0.666666666666667,NA,"Agarwal Personality",0.0628694613461932,0.409126501487698,0.693999546777009
"juggler","Agreeableness",0.66,NA,"Agarwal Personality",0.0476095228569523,0.3139514195177,0.466947095736312
"secretary","Agreeableness",0.653833333333333,NA,"Agarwal Personality",0.0344964719155736,0.232163060517824,0.271830401396377
"entertainer","Agreeableness",0.644,NA,"Agarwal Personality",0.0551523476460645,0.362889529662938,0.583695278430587
"illusionist","Agreeableness",0.637666666666667,NA,"Agarwal Personality",0.0530701819792433,0.345201373505046,0.541497897278806
"diplomat","Agreeableness",0.636333333333333,NA,"Agarwal Personality",0.0521730337367703,0.346656935525381,0.544970328481576
"grocer","Agreeableness",0.628833333333333,NA,"Agarwal Personality",0.0619661599275654,0.41629231141032,0.711094511897562
"dry cleaner","Agreeableness",0.628166666666667,NA,"Agarwal Personality",0.0483113940549148,0.341159925528099,0.531856501128408
"hotel manager","Agreeableness",0.626666666666667,NA,"Agarwal Personality",0.0529500113664171,0.383556069891811,0.632997979477652
"comedian","Agreeableness",0.6235,NA,"Agarwal Personality",0.0594054859374489,0.453246869151828,0.799254382513481
"ambassador","Agreeableness",0.619,NA,"Agarwal Personality",0.0534365340654078,0.412418911118432,0.701854015205245
"professor","Agreeableness",0.613333333333333,NA,"Agarwal Personality",0.0438008963209489,0.308596907896632,0.454173216664974
"performer","Agreeableness",0.611166666666667,NA,"Agarwal Personality",0.0573385385046822,0.414250932132062,0.706224537960704
"teller","Agreeableness",0.609,NA,"Agarwal Personality",0.0554255546697879,0.403326937200369,0.680163937086424
"merchant","Agreeableness",0.597166666666667,NA,"Agarwal Personality",0.0592803278770896,0.420437015491945,0.720982238822432
"runner","Agreeableness",0.594166666666667,NA,"Agarwal Personality",0.0542709161560537,0.374183558704335,0.610638643467901
"veteran","Agreeableness",0.580166666666667,NA,"Agarwal Personality",0.0359935302150944,0.256759598629728,0.330508619999689
"movie star","Agreeableness",0.575833333333333,NA,"Agarwal Personality",0.0617673729461024,0.41985705922807,0.719598678246664
"cyclist","Agreeableness",0.567833333333333,NA,"Agarwal Personality",0.0455865186097132,0.318470319905598,0.477727516281728
"astronaut","Agreeableness",0.565166666666667,NA,"Agarwal Personality",0.066053778972886,0.448291948025744,0.787433778179824
"archaeologist","Agreeableness",0.564166666666667,NA,"Agarwal Personality",0.0444115591684328,0.287076756427755,0.402834115750768
"anthropologist","Agreeableness",0.5555,NA,"Agarwal Personality",0.0527682422100326,0.345508285942116,0.54223007653885
"realter","Agreeableness",0.546666666666667,NA,"Agarwal Personality",0.0548735921105144,0.380800984523858,0.626425367480142
"TOTAL","Agreeableness",0.545666666666667,NA,"Agarwal Personality",0.00587517662206093,0.435588870553663,0.757128946115637
"tennis coach","Agreeableness",0.541666666666667,NA,"Agarwal Personality",0.0587116784943712,0.411462749750832,0.699572968763146
"drummer","Agreeableness",0.541666666666667,NA,"Agarwal Personality",0.0523693835646711,0.366035221004521,0.591199731429629
"computer expert","Agreeableness",0.537833333333333,NA,"Agarwal Personality",0.0589835113859649,0.385107452206828,0.636699002369723
"scientist","Agreeableness",0.527833333333333,NA,"Agarwal Personality",0.0477626085345053,0.304653766060223,0.444766342510245
"entrepreneur","Agreeableness",0.526666666666667,NA,"Agarwal Personality",0.0448041003414577,0.302801129062422,0.440346637661744
"recruiter","Agreeableness",0.517833333333333,NA,"Agarwal Personality",0.0431519110534356,0.304919955320529,0.445401371372235
"accountant","Agreeableness",0.506666666666667,NA,"Agarwal Personality",0.0413655788199695,0.262438769033269,0.344057014530186
"chemist","Agreeableness",0.5,NA,"Agarwal Personality",0.0471404520791032,0.279776932619718,0.385419443197057
"mathematician","Agreeableness",0.5,NA,"Agarwal Personality",0.0410304969931109,0.208914924681819,0.21636897058452
"statistician","Agreeableness",0.5,NA,"Agarwal Personality",0.0444800427236353,0.265966327545229,0.352472460986879
"rock star","Agreeableness",0.4815,NA,"Agarwal Personality",0.0497964623730727,0.360617733181223,0.578275614493742
"prime minister","Agreeableness",0.4815,NA,"Agarwal Personality",0.052879519069147,0.402401433972439,0.677956029596375
"banker","Agreeableness",0.48,NA,"Agarwal Personality",0.0521038848341927,0.335151518382312,0.517522669824417
"butcher","Agreeableness",0.473333333333333,NA,"Agarwal Personality",0.0448041003414577,0.288253641367208,0.405641726782612
"juror","Agreeableness",0.470166666666667,NA,"Agarwal Personality",0.0402570841098762,0.257058056729068,0.331220630345102
"manager","Agreeableness",0.469666666666667,NA,"Agarwal Personality",0.0586815658516275,0.365721940749946,0.590452360918445
"comptroller","Agreeableness",0.469166666666667,NA,"Agarwal Personality",0.0308641975308642,0.176048108504377,0.137960935450441
"financial analyst","Agreeableness",0.462166666666667,NA,"Agarwal Personality",0.0536451676683711,0.338436945941637,0.525360481619489
"bank manager","Agreeableness",0.46,NA,"Agarwal Personality",0.0571547606649408,0.408611153869057,0.692770118469425
"businessman","Agreeableness",0.447,NA,"Agarwal Personality",0.0541522221126325,0.348402521809399,0.549134650025467
"physicist","Agreeableness",0.4445,NA,"Agarwal Personality",0.0555555555555556,0.381249360661715,0.627495026670145
"activist","Agreeableness",0.44,NA,"Agarwal Personality",0.0665832811847939,0.537394741204409,1
"economist","Agreeableness",0.434833333333333,NA,"Agarwal Personality",0.0571416296237192,0.371072389388553,0.60321654722034
"satirist","Agreeableness",0.4285,NA,"Agarwal Personality",0.0564924775239752,0.441955560458902,0.77231750721881
"ceo","Agreeableness",0.424166666666667,NA,"Agarwal Personality",0.0461704091075791,0.292319783643724,0.415342034374196
"naval officer","Agreeableness",0.413,NA,"Agarwal Personality",0.0636242238084302,0.443992544388238,0.777176995483102
"stockbroker","Agreeableness",0.404833333333333,NA,"Agarwal Personality",0.0502993474651628,0.369509948802108,0.599489143393468
"market analyst","Agreeableness",0.393333333333333,NA,"Agarwal Personality",0.0450102868900647,0.297661254065635,0.428084801980517
"football coach","Agreeableness",0.371833333333333,NA,"Agarwal Personality",0.0655728812950996,0.516868764545897,0.9510326315055
"private investigator","Agreeableness",0.368,NA,"Agarwal Personality",0.0642208086617081,0.482028001010011,0.867915489988921
"judge","Agreeableness",0.3585,NA,"Agarwal Personality",0.0348922554314909,0.369853616454477,0.600309006966984
"probation officer","Agreeableness",0.356,NA,"Agarwal Personality",0.0593530279924524,0.395015718468451,0.660336451308033
"congressman","Agreeableness",0.347833333333333,NA,"Agarwal Personality",0.0591933066251259,0.416496268274965,0.711581077341644
"senator","Agreeableness",0.336833333333333,NA,"Agarwal Personality",0.0341893484207357,0.350668704216744,0.554540920862776
"investment banker","Agreeableness",0.333333333333333,NA,"Agarwal Personality",0.0506369683541833,0.359394606901735,0.57535768877262
"lieutenant","Agreeableness",0.321,NA,"Agarwal Personality",0.0397104169554702,0.271828813121119,0.366458177538363
"defense lawyer","Agreeableness",0.3205,NA,"Agarwal Personality",0.0612707853607616,0.470964280585516,0.841521555904341
"attorney","Agreeableness",0.270833333333333,NA,"Agarwal Personality",0.0519472860831147,0.375458882580846,0.613681093298663
"sniper","Agreeableness",0.253333333333333,NA,"Agarwal Personality",0.0491784355029572,0.368334080507928,0.596683957700232
"sergeant","Agreeableness",0.251833333333333,NA,"Agarwal Personality",0.0398588355814863,0.409033022868916,0.693776541458022
"politician","Agreeableness",0.218,NA,"Agarwal Personality",0.0504418348023231,0.376854364571147,0.617010195829733
"lawyer","Agreeableness",0.201333333333333,NA,"Agarwal Personality",0.0459502972514723,0.301038584976396,0.436141861090858
"proscecutor","Agreeableness",0.197,NA,"Agarwal Personality",0.0460518712762856,0.297094348423395,0.426732375348302
"drug dealer","Agreeableness",0.16,NA,"Agarwal Personality",0.0485722066542098,0.340056530764867,0.529224210404074
"naval officer","Conscientiousness",0.910333333333333,NA,"Agarwal Personality",0.0323321031100474,0.196820214358739,0.0874919244573418
"judge","Conscientiousness",0.878166666666667,NA,"Agarwal Personality",0.0246966617354518,0.217372929639126,0.131271336263177
"lieutenant","Conscientiousness",0.878166666666667,NA,"Agarwal Personality",0.028581406166164,0.193181599411163,0.0797412978360107
"doctor","Conscientiousness",0.8695,NA,"Agarwal Personality",0.0313587094477257,0.182916760416465,0.0578761278407686
"physicist","Conscientiousness",0.862333333333333,NA,"Agarwal Personality",0.0372710017386446,0.234547287601906,0.167854497149509
"sergeant","Conscientiousness",0.858,NA,"Agarwal Personality",0.0273046383608947,0.261169356388587,0.224562260412673
"investment banker","Conscientiousness",0.853333333333333,NA,"Agarwal Personality",0.0293762312586717,0.155746190324793,0
"scientist","Conscientiousness",0.845666666666667,NA,"Agarwal Personality",0.0365991845632348,0.261520328953449,0.225309868319464
"defense lawyer","Conscientiousness",0.845166666666667,NA,"Agarwal Personality",0.0342130083502052,0.221131546009927,0.139277578342269
"chemist","Conscientiousness",0.84,NA,"Agarwal Personality",0.0390631018472154,0.255725808411575,0.212966939535638
"statistician","Conscientiousness",0.839333333333333,NA,"Agarwal Personality",0.0378373934930894,0.26767470814595,0.238419333292925
"mathematician","Conscientiousness",0.833333333333333,NA,"Agarwal Personality",0.0332007947037332,0.199620438474344,0.0934566917901864
"astronaut","Conscientiousness",0.833333333333333,NA,"Agarwal Personality",0.0392059974080804,0.238967950995224,0.177270967942336
"accountant","Conscientiousness",0.827333333333333,NA,"Agarwal Personality",0.032622651997721,0.209834285232089,0.115213243040412
"bank manager","Conscientiousness",0.821,NA,"Agarwal Personality",0.0319835026002828,0.193597123715554,0.0806264076324094
"prime minister","Conscientiousness",0.8155,NA,"Agarwal Personality",0.044822536705972,0.329375511668986,0.369848433990079
"private investigator","Conscientiousness",0.811666666666667,NA,"Agarwal Personality",0.0367551152425911,0.23377095122953,0.166200820285775
"banker","Conscientiousness",0.808666666666667,NA,"Agarwal Personality",0.0317073808638111,0.186584327688155,0.065688425910511
"sniper","Conscientiousness",0.8035,NA,"Agarwal Personality",0.0542529643778197,0.432427410914857,0.589359650533021
"secretary","Conscientiousness",0.8025,NA,"Agarwal Personality",0.0308641975308642,0.205270820739349,0.105492591118589
"financial analyst","Conscientiousness",0.8025,NA,"Agarwal Personality",0.0367191166746082,0.238409473307597,0.176081352636648
"professional dancer","Conscientiousness",0.8,NA,"Agarwal Personality",0.0509175077217316,0.385843909763542,0.49013196930264
"physiotherapist","Conscientiousness",0.797666666666667,NA,"Agarwal Personality",0.0324815586185415,0.218625876558982,0.133940242946645
"tennis coach","Conscientiousness",0.797166666666667,NA,"Agarwal Personality",0.0418559885154811,0.285229839708708,0.27581358137678
"comptroller","Conscientiousness",0.790166666666667,NA,"Agarwal Personality",0.0413378216023018,0.297741120493855,0.302463905007451
"recruiter","Conscientiousness",0.790166666666667,NA,"Agarwal Personality",0.0327979229616887,0.235514259725553,0.169914247904015
"market analyst","Conscientiousness",0.785666666666667,NA,"Agarwal Personality",0.0400774005490559,0.287964765116808,0.281639255700878
"priest","Conscientiousness",0.784,NA,"Agarwal Personality",0.0385873687633619,0.275139954248152,0.254321080525909
"attorney","Conscientiousness",0.782666666666667,NA,"Agarwal Personality",0.0473667404802307,0.293215403979273,0.292823660187955
"speech therapist","Conscientiousness",0.782,NA,"Agarwal Personality",0.0317161971201359,0.217718959768555,0.132008416270701
"professor","Conscientiousness",0.775666666666667,NA,"Agarwal Personality",0.0402368072473724,0.272555510185366,0.248815947049857
"lawyer","Conscientiousness",0.767833333333333,NA,"Agarwal Personality",0.0414139476308288,0.307585969416077,0.32343445265784
